年份,上架时间,商品ID,商品名称（查找引用）,货号（查找引用）,产品等级,链接,直播价,运营,组别,类目名称(索引),一级类目,二级类目,叶子类目,主图,品类-公司维度划分,团购优惠金额,继承S级标注,6-8月是否同意破价,是否正常开推广,父记录,多类目上架判断,检测报告
2026,2026/02/27,1024249099073,动物奇旅披风帽,KQ26045,清仓,https://detail.tmall.com/item.htm?id=1024249099073&spm=a211b3.detailpagenew.0.0.40a954446DFlE3,45.9,虾滑,运营二组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2026,2026/02/26,1023707559413,小奶萌动物帽,KQ26019,B级,https://detail.tmall.com/item.htm?id=1023707559413&spm=a21dvs.23580594.0.0.53ea645eOcdSTF,39.9,桃酥,运营三组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,婴童防晒帽,,,不同意,,,,
2026,2026/02/28,1026969140281,海岛假日防晒帽,KQ26074 ,S级,https://detail.tmall.com/item.htm?id=1026969140281&spm=a21dvs.23580594.0.0.37ca645eAWzEnu&sku_properties=20017%3A42684998414,"59.9
冰袖组合：69.9",桃酥,运营三组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,不同意,,,,
2026,2026/03/16,1033082352037,无尺码运动卷卷帽,KQ26116,B级,https://detail.tmall.com/item.htm?id=1033082352037&spm=a21dvs.23580594.0.0.63544b51vLD53g&sku_properties=20017%3A42908320576%3B20509%3A42908260691,"59.9
冰袖组合：74.9",桃酥,运营三组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,不同意,,,,
2026,2026/04/28,1047775769405,无尺码运动卷卷帽（成人）,KQ26116,B级,https://detail.tmall.com/item.htm?id=1047775769405&sku_properties=20509%3A28383&spm=a21dvs.23580594.0.0.5a3f4b51yg5Dg4,59.9,桃酥,运营三组,服饰配件/皮带/帽子/围巾>帽子>帽子,服饰配件/皮带/帽子/围巾,帽子,帽子,image.png,其他防晒帽,,,不同意,,,,
2026,2026/02/28,1026923628350,小森趣防晒渔夫帽-儿童,KQ26072,B级,https://detail.tmall.com/item.htm?id=1026923628350&spm=a21dvs.23580594.0.0.53ea4b51vUuiR7&sku_properties=20017%3A42692957552,"儿童：35.9
成人：39.9",墨鱼,运营一组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2026,2026/04/22,1044660727684,小森趣防晒渔夫帽（成人）,KQ26072,B级,https://detail.tmall.com/item.htm?id=1044660727684&spm=a21dvs.23580594.0.0.5a3f4b51w2BLt8&sku_properties=20017%3A3622544%3B20509%3A26174594601,39.9,墨鱼,运营一组,服饰配件/皮带/帽子/围巾>帽子>帽子,服饰配件/皮带/帽子/围巾,帽子,帽子,image.png,其他防晒帽,,,同意,,,,
2026,2026/03/02,1025265119985,小清凉风扇防晒帽,KQ26070 ,B级,https://detail.tmall.com/item.htm?id=1025265119985&spm=a21dvs.23580594.0.0.53ea4b51x6nvRZ&sku_properties=20017%3A42692957552,79.9,墨鱼,运营一组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2026,2026/03/03,1025636955271,小气囊运动卷卷帽（果果版）,KQ26118,B级,https://detail.tmall.com/item.htm?id=1025636955271&spm=a21dvs.23580594.0.0.53ea4b51x6nvRZ&sku_properties=20017%3A42730954062,39.9,墨鱼,运营一组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,婴童防晒帽,,,同意,,,,
2026,2026/03/02,1025896002722,小气囊运动卷卷帽（花花版）,KQ26115,B级,https://detail.tmall.com/item.htm?id=1025896002722&spm=a21dvs.23580594.0.0.53ea4b51x6nvRZ&sku_properties=20017%3A42716614482,49.9,墨鱼,运营一组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,婴童防晒帽,,,同意,,,,
2026,2026/02/28,1025191246999,小萌物运动卷卷帽,KQ26110,A级,https://detail.tmall.com/item.htm?id=1025191246999&spm=a21dvs.23580594.0.0.53ea4b51vUuiR7&sku_properties=20017%3A42692415277,49.9,虾滑,运营二组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,不同意,,,,
2026,2026/02/27,1026652736249,小云檐空顶防晒帽,KQ26017,B级,https://detail.tmall.com/item.htm?id=1026652736249&spm=a21dvs.23580594.0.0.53ea4b51a8Lozw&sku_properties=20017%3A1371780412,"45.9
冰袖组合：55.9",栗子,运营二组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,不同意,,,,
2026,2026/02/26,1025350853535,萌宠乐园防晒披风帽,KQ26044,B级,https://detail.tmall.com/item.htm?id=1025350853535&spm=a21dvs.23580594.0.0.53ea645eOcdSTF,59.9,栗子,运营二组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2026,2026/02/25,1025017697937,猫耳飞行员鸭舌帽,KQ26073,B级,https://detail.tmall.com/item.htm?id=1025017697937&spm=a21dvs.23580594.0.0.53ea4b51fioLe7&sku_properties=20017%3A993330616,39.9,栗子,运营二组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2026,2026/03/04,1026606738660,小凉盾黑胶防晒帽,KQ26089,B级,https://detail.tmall.com/item.htm?id=1026606738660&spm=a21dvs.23580594.0.0.53ea645eLcQWHs&sku_properties=20017%3A24119427768,49.9,栗子,运营二组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,不同意,,,,
2026,2026/03/02,1027533184328,丛林奇兵防晒帽,KQ26069,清仓,https://detail.tmall.com/item.htm?id=1027533184328&spm=a21dvs.23580594.0.0.53ea645eCsLsgw&sku_properties=20017%3A42713617149,29.9,栗子,运营二组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2026,2026/02/26,1024347362150,小乐园贝壳帽,KQ26062,B级,https://detail.tmall.com/item.htm?id=1024347362150&spm=a21dvs.23580594.0.0.53ea645eOcdSTF&sku_properties=20017%3A65303845%3B20509%3A42672344683,39.9,虾滑,运营二组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,婴童防晒帽,,,不同意,,,,
2026,2026/03/02,1026757093852,小树荫黑胶防晒帽,KQ26079,清仓,https://detail.tmall.com/item.htm?id=1026757093852&spm=a21dvs.23580594.0.0.53ea645egRUqxP&sku_properties=20017%3A24396146912,49.9  冰袖组合：64.9,曲奇,运营三组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2026,2026/02/28,1026997844436,几何乐园空顶防晒帽,KQ26071,清仓,https://detail.tmall.com/item.htm?id=1026997844436&spm=a21dvs.23580594.0.0.37ca645eAWzEnu&sku_properties=20017%3A37939562403,49.9,曲奇,运营三组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>帽子,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,帽子,image.png,其他防晒帽,,,同意,,,,
2026,,1028040020177,小轻荷水陆两栖涉水裤,KQ26037,新品,https://detail.tmall.com/item.htm?id=1028040020177&spm=a21dvs.23580594.0.0.53ea4b51x6nvRZ,49.9,墨鱼,运营一组,童装/婴儿装/亲子装>裤子>裤子,童装/婴儿装/亲子装,裤子,裤子,image.png,速干衣裤,,,,,,,
2026,2026/03/13,1030373622686,小风孔冰奶皮速干背心/短袖套装套装,KQ26039,B级,https://detail.tmall.com/item.htm?id=1030373622686&spm=a21dvs.23580594.0.0.4ead645efBI0tV,59.9,洋葱,运营一组,童装/婴儿装/亲子装>T恤>T恤,童装/婴儿装/亲子装,T恤,T恤,image.png,速干衣裤,,,同意,,,儿童速干T恤,
2026,2026/01/12,1011121851727,小纱窗速干裤,KQ26025,A级,https://detail.tmall.com/item.htm?id=1011121851727&spm=a21dvs.23580594.0.0.1c7d2d69cCOfxA,75.9,洋葱,运营一组,童装/婴儿装/亲子装>裤子>裤子,童装/婴儿装/亲子装,裤子,裤子,image.png,速干衣裤,,,不同意,,,,
2026,2026/02/25,1025833716044,小气泡风感洞洞速干T,KQ26059,B级,https://detail.tmall.com/item.htm?id=1025833716044&spm=a21dvs.23580594.0.0.53ea645eLnp0zy,"短袖：29.9
背心：29.9
短袖套装：59.9
背心套装：59.9",热狗,运营一组,童装/婴儿装/亲子装>T恤>T恤,童装/婴儿装/亲子装,T恤,T恤,image.png,速干衣裤,,,同意,,,儿童速干T恤,
2026,2026/03/10,1028203899683,小气泡风感洞洞速干短裤,KQ26027,B级,https://detail.tmall.com/item.htm?id=1028203899683&spm=a21dvs.23580594.0.0.506c645enhvgR2,39.9,热狗,运营一组,童装/婴儿装/亲子装>裤子>裤子,童装/婴儿装/亲子装,裤子,裤子,image.png,速干衣裤,,,同意,,,,
2026,2026/01/05,1010690024670,小风窗速干裤,KQ26016,B级,https://detail.tmall.com/item.htm?id=1010690024670&spm=a21dvs.23580594.0.0.6e8a645e8AsEaC,49.9,热狗,运营一组,童装/婴儿装/亲子装>裤子>裤子,童装/婴儿装/亲子装,裤子,裤子,image.png,速干衣裤,,,同意,,,,
2026,2026/02/24,1025331096778,滑溜溜冰奶皮速干长裤,KQ26026,B级,https://detail.tmall.com/item.htm?id=1025331096778&spm=a21dvs.23580594.0.0.53ea645egfzRbq,65.9,曲奇,运营三组,童装/婴儿装/亲子装>裤子>裤子,童装/婴儿装/亲子装,裤子,裤子,image.png,速干衣裤,,,不同意,,,,
2026,2026/01/09,1010097331343,小骑兵速干假两件长裤,KQ26024,B级,https://detail.tmall.com/item.htm?id=1010097331343&spm=a21dvs.23580594.0.0.6e8a645esaXdQb,49.9,栗子,运营二组,童装/婴儿装/亲子装>裤子>裤子,童装/婴儿装/亲子装,裤子,裤子,image.png,速干衣裤,,,不同意,,,,
2026,2026/02/28,1026172661141,棉朵棉感速干背心,KQ26028,清仓,https://detail.tmall.com/item.htm?id=1026172661141&spm=a21dvs.23580594.0.0.53ea645esbjlZW,"背心：39.9
速干T：45.9",虾滑,运营二组,童装/婴儿装/亲子装>T恤>T恤,童装/婴儿装/亲子装,T恤,T恤,image.png,速干衣裤,,,同意,,,儿童速干T恤,
2026,2026/01/13,1012980165719,小透气风感洞洞速干裤,KQ26023,B级,https://detail.tmall.com/item.htm?id=1012980165719&spm=a21dvs.23580594.0.0.6e8a4b51ZlBoc5,59.9,虾滑,运营二组,童装/婴儿装/亲子装>裤子>裤子,童装/婴儿装/亲子装,裤子,裤子,image.png,速干衣裤,,,同意,,,,
2025,2026/01/13,1012980165719,【专供】华夫饼空气裤,KQ25015,A级,https://detail.tmall.com/item.htm?id=896992772152&sku_properties=1627207%3A1694409619&spm=a211lz.success.0.0.779c2b90qbhg3G,69.9,虾滑,运营二组,童装/婴儿装/亲子装>裤子>裤子,童装/婴儿装/亲子装,裤子,裤子,image.png,速干衣裤,,,同意,,,,
2026,2026/01/13,1012980165719,【专供】宣纸空气速干裤,KQ26114,B级,https://detail.tmall.com/item.htm?id=1026128736103&spm=a21dvs.23580594.0.0.53ea645eOcdSTF,79.9,虾滑,运营二组,童装/婴儿装/亲子装>裤子>裤子,童装/婴儿装/亲子装,裤子,裤子,image.png,速干衣裤,,,同意,,,,
2026,2026/02/26,1025278365396,滑溜溜冰奶皮速干T（主）,KQ26030,B级,https://detail.tmall.com/item.htm?id=1025278365396&spm=a21dvs.23580594.0.0.53ea645eOcdSTF,39.9,蛤蜊,运营三组,童装/婴儿装/亲子装>T恤>T恤,童装/婴儿装/亲子装,T恤,T恤,image.png,速干衣裤,,,不同意,,,儿童速干T恤,
2026,2026/05/19,1051026743969,滑溜溜冰奶皮速干T（副）,KQ26030,B级,https://detail.tmall.com/item.htm?id=1051026743969&spm=a21dvs.23580594.0.0.52b14b51eJ3fwj,39.9,蛤蜊,运营三组,童装/婴儿装/亲子装>儿童户外服>儿童速干T恤,童装/婴儿装/亲子装,儿童户外服,儿童速干T恤,image.png,速干衣裤,,,不同意,,,,
2026,2026/04/13,1042216954682,显眼包速干沙滩裤,KQ26038,B级,https://detail.tmall.com/item.htm?id=1042216954682&spm=a211lz.success.0.0.161e2b90dJYU4m,39.9,蛤蜊,运营三组,童装/婴儿装/亲子装>裤子>裤子,童装/婴儿装/亲子装,裤子,裤子,image.png,速干衣裤,,,不同意,,,,
2026,2026/03/13,1029693703862,小闪电冰奶皮速干套装,KQ26048,清仓,https://detail.tmall.com/item.htm?id=1029693703862&spm=a21dvs.23580594.0.0.4ead645efBI0tV,"背心：59.9
短袖：65.9",曲奇,运营三组,童装/婴儿装/亲子装>套装>套装,童装/婴儿装/亲子装,套装,套装,image.png,速干衣裤,,,同意,,,,
2026,2026/03/02,1025222715551,小萌兜暴汗爽爽拼色网球裙,KQ26036,清仓,https://detail.tmall.com/item.htm?id=1025222715551&spm=a21dvs.23580594.0.0.565130fcP1IDov,45.9,曲奇,运营三组,童装/婴儿装/亲子装>裙子(新)>连衣裙,童装/婴儿装/亲子装,裙子(新),连衣裙,image.png,速干衣裤,,,同意,,,,
2026,2026/01/07,1009865786415,小气泡风感洞洞速干长裤,KQ26015,清仓,https://detail.tmall.com/item.htm?id=1009865786415&spm=a21dvs.23580594.0.0.6e8a645emew8WY,45.9,栗子,运营二组,童装/婴儿装/亲子装>裤子>裤子,童装/婴儿装/亲子装,裤子,裤子,image.png,速干衣裤,,,同意,,,,
2026,2026/03/13,1032076384686,蝉羽冰皮小轻翼短裤,KQ26035,清仓,https://detail.tmall.com/item.htm?id=1032076384686&spm=a21dvs.23580594.0.0.37ca645e4Moyph,39.9,虾滑,运营二组,童装/婴儿装/亲子装>裤子>裤子,童装/婴儿装/亲子装,裤子,裤子,image.png,速干衣裤,,,同意,,,,
2026,2026/03/03,1027968776704,小轻氧暴汗爽爽Polo裙,KQ26063,清仓,https://detail.tmall.com/item.htm?id=1027968776704&spm=a21dvs.23580594.0.0.53ea645e4we8w1,59.9,虾滑,运营二组,童装/婴儿装/亲子装>裙子(新)>连衣裙,童装/婴儿装/亲子装,裙子(新),连衣裙,image.png,速干衣裤,,,同意,,,,
2026,2026/04/22,1045408662751," 小浪花嬉水裤",KQ26068,B级,https://detail.tmall.com/item.htm?id=1045408662751&spm=a21dvs.23580594.0.0.3bb130fcEV2tYn,39.9,桃酥,运营三组,童装/婴儿装/亲子装>裤子>裤子,童装/婴儿装/亲子装,裤子,裤子,image.png,速干衣裤,,,不同意,,,,
2026,2026/03/06,1027533226637,小轻风暴汗爽爽POLO衫,KQ26031,清仓,https://detail.tmall.com/item.htm?id=1027533226637&spm=a21dvs.23580594.0.0.5b5f30fcHGFCUM,39.9,桃酥,运营三组,童装/婴儿装/亲子装>T恤>T恤,童装/婴儿装/亲子装,T恤,T恤,image.png,速干衣裤,,,同意,,,儿童速干T恤,
2026,2026/02/25,1025717456515,夜光侠速干t,KQ26109,B级,https://detail.tmall.com/item.htm?id=1025717456515&spm=a21dvs.23580594.0.0.53ea4b51fioLe7,39.9,栗子,运营二组,童装/婴儿装/亲子装>T恤>T恤,童装/婴儿装/亲子装,T恤,T恤,image.png,速干衣裤,,,同意,,,儿童速干T恤,
2026,2026/04/30,1047308766370,夜光侠速干t（成人）,KQ26109,B级,https://detail.tmall.com/item.htm?abbucket=12&id=1047308766370&pisk=glLn2ggY5HSQQjwZo87IXSqtmtm9dw_5nLUReaBrbOW1J9HCJ_SyHKjzyBnIZbXMF9Id89UlrQvWeg8ReUVBSK48JviBazbRzxHxkqdB9a_rHEwKDJwCMsfryT7y_w18CsXcSqdBOTN3UjKZk4meDpDU4TJP7O5Rwa5Fz6PZs_fcUaWF4RRNaOWPzLzy_55lG85PzalG7_14Ly7zzRrNi_wFUL7rsCW1aa5eUalM_O1riWUPnU867xyaq-hhKt8GtMX2smazrHaAYtRPQzk2J6Df3BWgzzB41wT2sBH3lCQBPKfvpVzHnIT6I1JqrAbWC3JPZdubewtvdEsMpmkW6wfl0aSgazRG-hs2JZu4I1tw938BK74POeLAqtsiazsR7EI20pVSGC7FaLsXyxaCLQRXlnQmWk72s3JDqg5YbooaOz1ZwFr7VM51stLnrYB2YJQCYfcgcDsF16Hxsfq7VM51sthisowCY11KH&rn=b56d5bc4afc26862d8221119efd49011&spm=a1z10.3-b-s.w4011-14899565465.102.5932367c6OdS2D,39.9,栗子,运营二组,童装/婴儿装/亲子装>儿童户外服>儿童速干T恤,童装/婴儿装/亲子装,儿童户外服,儿童速干T恤,image.png,速干衣裤,,,同意,,,,
2026,2026/02/28,1024651971299,小奶萌防晒冰袖,KQ26058,A级,https://detail.tmall.com/item.htm?id=1024651971299&spm=a21dvs.23580594.0.0.53ea4b51vUuiR7,19.9,桃酥,运营三组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>袖套/儿童冰袖,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,袖套/儿童冰袖,image.png,冰袖,,,不同意,,,,
2026,2026/02/25,1023423723437,热带漫游防晒冰袖,KQ26076,B级,https://detail.tmall.com/item.htm?id=1023423723437&spm=a21dvs.23580594.0.0.37ca645eOynAJF,19.9,洋葱,运营一组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>袖套/儿童冰袖,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,袖套/儿童冰袖,image.png,冰袖,,,同意,,,,
2026,2026/03/02,1025230107591,小云檐防晒冰袖,KQ26077,B级,https://detail.tmall.com/item.htm?id=1025230107591&spm=a21dvs.23580594.0.0.53ea645egRUqxP,29.9,栗子,运营二组,童装/婴儿装/亲子装>帽子/围巾/口罩/手套/耳套/脚套>袖套/儿童冰袖,童装/婴儿装/亲子装,帽子/围巾/口罩/手套/耳套/脚套,袖套/儿童冰袖,image.png,冰袖,,,不同意,,,,
2026,2026/02/24,1024555281320,小猫瞳感光果冻镜,KQ26051,B级,https://detail.tmall.com/item.htm?id=1024555281320&spm=a21dvs.23580594.0.0.37ca645e60MEu1,39.9,墨鱼,运营一组,童装/婴儿装/亲子装>儿童配饰>太阳镜,童装/婴儿装/亲子装,儿童配饰,太阳镜,image.png,太阳镜,,,同意,,,,
2026,2026/02/26,1024468058807,小猫瞳感光软软镜,KQ26078,B级,https://detail.tmall.com/item.htm?id=1024468058807&spm=a21dvs.23580594.0.0.53ea4b51a8Lozw&sku_properties=122216343%3A42676442874,39.9,洋葱,运营一组,童装/婴儿装/亲子装>儿童配饰>太阳镜,童装/婴儿装/亲子装,儿童配饰,太阳镜,image.png,太阳镜,,,同意,,,,
2026,2026/02/27,1024203115755,小灵眸夹片太阳镜,KQ26056,B级,https://detail.tmall.com/item.htm?id=1024203115755&spm=a21dvs.23580594.0.0.53ea4b51a8Lozw,"儿童：49.9
成人：59.9",热狗,运营一组,童装/婴儿装/亲子装>儿童配饰>太阳镜,童装/婴儿装/亲子装,儿童配饰,太阳镜,image.png,太阳镜,,,不同意,,,,
2026,2026/05/06,1048392038809,小灵眸夹片太阳镜（成人）,KQ26056,B级,https://detail.tmall.com/item.htm?id=1048392038809,59.9,热狗,运营一组,ZIPPO/瑞士军刀/眼镜>太阳眼镜>太阳眼镜,ZIPPO/瑞士军刀/眼镜,太阳眼镜,太阳眼镜,image.png,太阳镜,,,不同意,,,,
2026,2026/02/27,1025685777636,动物派对卡通太阳镜,KQ26084,B级,https://detail.tmall.com/item.htm?id=1025685777636&spm=a21dvs.23580594.0.0.53ea4b51wdOXGw,39.9,热狗,运营一组,童装/婴儿装/亲子装>儿童配饰>太阳镜,童装/婴儿装/亲子装,儿童配饰,太阳镜,image.png,太阳镜,,,同意,,,,
2026,2026/02/28,1026178921971,光速少年骑行镜,KQ26053,B级,https://detail.tmall.com/item.htm?id=1026178921971&spm=a21dvs.23580594.0.0.53ea4b51vUuiR7&sku_properties=122216343%3A42694748333,69.9,曲奇,运营三组,童装/婴儿装/亲子装>儿童配饰>太阳镜,童装/婴儿装/亲子装,儿童配饰,太阳镜,image.png,太阳镜,,,不同意,,,,
2026,2026/02/27,1026630756767,小猫瞳感光轻轻镜,KQ26054,清仓,https://detail.tmall.com/item.htm?id=1026630756767&spm=a21dvs.23580594.0.0.53ea4b51a8Lozw&sku_properties=122216343%3A40925403751,45.9,曲奇,运营三组,童装/婴儿装/亲子装>儿童配饰>太阳镜,童装/婴儿装/亲子装,儿童配饰,太阳镜,image.png,太阳镜,,,同意,,,,
2026,2026/02/27,1024854942587,小萌瞳一体太阳镜,KQ26050,B级,https://detail.tmall.com/item.htm?id=1024854942587&spm=a21dvs.23580594.0.0.3f062c1by74eWL,39.9,栗子,运营二组,童装/婴儿装/亲子装>儿童配饰>太阳镜,童装/婴儿装/亲子装,儿童配饰,太阳镜,image.png,太阳镜,,,同意,,,,
2026,2026/02/27,1025769965316,玩酷亲子发箍镜,KQ26057,B级,https://detail.tmall.com/item.htm?id=1025769965316&spm=a21dvs.23580594.0.0.53ea645ercpgHl&sku_properties=1627207%3A1918921779,"儿童：59.9
成人：69.9",虾滑,运营二组,童装/婴儿装/亲子装>儿童配饰>太阳镜,童装/婴儿装/亲子装,儿童配饰,太阳镜,image.png,太阳镜,,,同意,,,,
2026,2026/04/30,1047280738899,玩酷亲子发箍镜（成人）,KQ26057,清仓,https://detail.tmall.com/item.htm?abbucket=12&id=1047280738899&pisk=g8xq2EaXYmnV3_GHLpjZzz67LOsA5GlBoh11IdvGhsfDGi1w_pp6lE9G1hSwwQbMci9Xa1AB_OtXfd2NIQscWE11G1SwBBkSODiBHKIOSXGIAXcGkMjLiPq01TXlIGWcNwSe6KIOjfy7j2ieHIw4kiicITDPCOBcICbDEuXAZO4cjCflr9XgmGjMsYylBtXgilbMELfRQ1qgmN2kE9XTs540oYJlwOjGsCbmULfRIGfiiIpDIuWCoxozoUZjJ__VtKfzYLKPnTavh_zg738PP6mCalqM4tpg1ItzYV1HJs_C1Qm70GJlQI1WtDqPqw8pCORq0ojXrUKAc3GU1ZS5GwYGzxmDUi5V-T_zCrI2SIKNkEytpLjDweCdo4hRUntC76QzZjvWUsbe7IG8jsTeEQ7BV7ZCXQLMsORuggkQ6TD41hL4sP7ceT5IUYrdMnPkURnxLPUOrMBPOx6bWPQceT5IUYzTWaXdU6Mfh&rn=b56d5bc4afc26862d8221119efd49011&spm=a1z10.3-b-s.w4011-14899565465.106.5932367c6OdS2D,69.9,虾滑,运营二组,ZIPPO/瑞士军刀/眼镜>太阳眼镜>太阳眼镜,ZIPPO/瑞士军刀/眼镜,太阳眼镜,太阳眼镜,image.png,太阳镜,,,同意,,,,
2026,2026/02/28,1024634435371,小Q冻折叠太阳镜,KQ26052,清仓,https://detail.tmall.com/item.htm?id=1024634435371&spm=a21dvs.23580594.0.0.53ea4b51vUuiR7&sku_properties=122216343%3A35744623845,59.9,桃酥,运营三组,童装/婴儿装/亲子装>儿童配饰>太阳镜,童装/婴儿装/亲子装,儿童配饰,太阳镜,image.png,太阳镜,,,同意,,,,
2026,2026/02/26,1024428122009,小博视折叠套镜,KQ26055,清仓,https://detail.tmall.com/item.htm?id=1024428122009&spm=a21dvs.23580594.0.0.53ea645eOcdSTF&sku_properties=122216343%3A29973066862,49.9,桃酥,运营三组,童装/婴儿装/亲子装>儿童配饰>太阳镜,童装/婴儿装/亲子装,儿童配饰,太阳镜,image.png,太阳镜,,,同意,,,,
2026,2026/04/08,1042304560145,小鱼鳞竞速泳裤,KQ26081,清仓,https://detail.tmall.com/item.htm?id=1042304560145&spm=a21dvs.23580594.0.0.3bc12c1bEyvl83,39.9,蛤蜊,运营三组,运动/瑜伽/健身/球迷用品>游泳>儿童泳衣/裤,运动/瑜伽/健身/球迷用品,游泳,儿童泳衣/裤,image.png,泳衣,,,同意,,,,
2026,2026/03/23,1033943595376,小艺术家分体/连体泳衣,KQ26083,A级,https://detail.tmall.com/item.htm?id=1033943595376&spm=a21dvs.23580594.0.0.53304b51mfpqCn,69.9,虾滑,运营二组,童装/婴儿装/亲子装>儿童泳装>泳衣裤,童装/婴儿装/亲子装,儿童泳装,泳衣裤,image.png,泳衣,,,不同意,,,儿童泳衣/裤,
